transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
4712,110.26,16,Grocery,0,0,46,2,19,0
4713,53.39,6,Electronics,0,0,40,3,46,0
4714,251.06,19,Clothing,0,0,80,1,29,0
4715,129.46,17,Travel,0,0,27,3,66,0
4716,69.65,14,Grocery,0,0,77,2,65,0
4717,163.16,17,Travel,0,0,59,1,22,0
4718,982.29,23,Food,0,0,45,5,18,0
4719,102.85,22,Travel,0,0,89,0,30,0
4720,456.19,11,Travel,1,0,81,1,56,0
4721,76.17,22,Clothing,0,0,71,3,25,0
4722,10.13,20,Clothing,0,0,58,3,36,0
4723,41.12,7,Clothing,0,0,72,1,63,0
4724,97.65,1,Clothing,0,0,63,3,45,0
4725,44.64,1,Clothing,0,0,54,2,27,0
4726,0.04,4,Travel,1,0,74,2,66,0
4727,443.72,0,Food,0,1,40,1,67,0
4728,334.28,21,Clothing,0,0,27,1,51,0
4729,244.07,3,Food,0,0,85,3,27,0
4730,33.07,5,Food,0,0,26,2,35,0
4731,23.08,22,Electronics,0,0,50,6,27,0
4732,12.6,12,Electronics,0,0,42,1,38,0
4733,231.74,18,Grocery,0,0,90,4,19,0
4734,475.63,10,Electronics,0,0,64,0,26,0
4735,101.35,12,Clothing,0,0,27,1,65,0
4736,22.83,7,Food,0,0,41,3,55,0
4737,129.28,6,Grocery,0,0,48,4,24,0
4738,77.22,12,Electronics,0,0,26,1,20,0
4739,84.55,0,Travel,0,0,94,3,43,0
4740,174.8,5,Grocery,0,0,64,0,24,0
4741,228.31,6,Clothing,0,0,50,3,69,0
4742,21.1,15,Food,0,1,81,2,57,0
4743,6.52,14,Clothing,0,0,73,2,42,0
4744,931.07,19,Clothing,0,0,81,2,54,0
4745,47.68,1,Travel,0,0,80,3,52,0
4746,9.96,22,Travel,0,0,94,1,63,0
4747,37.9,15,Food,0,0,45,1,44,0
4748,7.15,16,Electronics,0,0,40,2,55,0
4749,89.51,23,Clothing,1,0,30,3,52,0
4750,291.87,14,Electronics,0,0,58,2,24,0
4751,75.13,2,Food,0,0,83,3,55,0
4752,105.72,3,Clothing,0,0,91,3,37,0
4753,202.63,11,Electronics,1,0,65,1,40,0
4754,128.0,4,Clothing,0,0,43,2,67,0
4755,355.77,16,Travel,0,0,53,1,46,0
4756,361.83,5,Travel,0,0,56,2,39,0
4757,1.79,9,Grocery,0,1,34,2,38,0
4758,270.95,21,Food,0,0,88,1,59,0
4759,111.16,17,Electronics,0,0,44,2,22,0
4760,809.18,9,Clothing,0,0,52,1,57,0
4761,118.83,5,Grocery,0,0,51,2,64,0
4762,780.27,23,Food,0,1,49,3,65,0
4763,252.85,5,Food,1,0,53,0,60,0
4764,51.45,19,Food,0,0,39,1,27,0
4765,139.15,14,Electronics,0,0,69,1,50,0
4766,872.17,3,Travel,1,0,69,1,18,0
4767,350.75,15,Grocery,0,0,54,4,66,0
4768,18.44,21,Electronics,0,0,62,2,53,0
4769,220.58,23,Clothing,0,0,84,4,33,0
4770,76.32,7,Electronics,0,0,56,0,36,0
4771,1.26,6,Clothing,0,0,74,1,22,0
4772,93.0,18,Clothing,0,0,95,2,40,0
4773,48.16,16,Food,0,0,59,1,20,0
4774,307.54,20,Electronics,0,0,29,2,63,0
4775,74.07,12,Travel,0,0,55,1,67,0
4776,316.35,14,Clothing,0,0,77,2,35,0
4777,0.11,1,Food,0,1,25,1,20,1
4778,66.22,9,Travel,1,0,93,3,59,0
4779,49.67,12,Electronics,1,0,92,2,68,0
4780,47.88,17,Travel,0,0,89,3,20,0
4781,12.71,22,Electronics,1,0,39,1,31,0
4782,37.29,10,Clothing,0,1,76,0,25,0
4783,145.97,12,Grocery,0,0,62,5,49,0
4784,61.99,18,Grocery,0,1,48,6,47,0
4785,97.24,23,Clothing,0,1,47,2,36,0
4786,85.14,23,Travel,0,0,71,1,23,0
4787,375.61,21,Electronics,0,1,31,0,26,0
4788,424.27,4,Grocery,0,0,55,3,65,0
4789,122.25,2,Electronics,0,0,31,3,47,0
4790,72.13,18,Clothing,0,0,28,2,23,0
4791,20.33,22,Travel,0,0,78,2,65,0
4792,551.92,12,Electronics,0,0,76,0,48,0
4793,11.18,4,Travel,0,0,72,1,59,0
4794,63.6,11,Grocery,0,0,90,2,38,0
4795,63.7,13,Electronics,0,0,78,5,57,0
4796,69.53,5,Food,0,0,78,1,32,0
4797,32.3,21,Grocery,0,0,69,1,60,0
4798,275.15,8,Travel,0,0,64,2,38,0
4799,23.52,16,Clothing,1,0,59,0,60,0
4800,181.37,7,Food,0,1,48,4,31,0
4801,23.8,12,Electronics,0,0,59,1,55,0
4802,13.17,4,Grocery,0,0,61,2,29,0
4803,432.29,21,Electronics,0,0,99,5,32,0
4804,37.96,21,Electronics,0,0,58,1,54,0
4805,309.92,16,Food,0,0,48,0,28,0
4806,141.6,2,Food,0,0,28,2,47,0
4807,14.59,5,Food,0,0,74,1,52,0
4808,560.0,13,Food,0,0,48,1,52,0
4809,51.05,14,Clothing,0,0,60,3,59,0
4810,353.44,13,Travel,0,1,59,2,59,0
4811,33.28,10,Food,0,0,53,3,69,0
4812,346.28,10,Grocery,0,0,60,2,54,0
4813,2.4,8,Electronics,0,0,92,1,45,0
4814,129.06,5,Food,0,0,35,1,58,0
4815,264.11,14,Grocery,0,0,79,1,27,0
4816,491.44,11,Clothing,0,0,73,4,28,0
4817,431.84,5,Grocery,1,0,81,3,19,0
4818,308.29,0,Grocery,0,0,79,0,19,0
4819,394.37,15,Clothing,1,0,80,1,63,0
4820,39.99,19,Clothing,0,0,98,1,34,0
4821,60.18,14,Electronics,0,1,28,1,57,0
4822,61.39,1,Food,0,0,49,3,66,0
4823,85.19,16,Grocery,0,0,26,0,30,0
4824,89.96,2,Travel,0,0,43,2,55,0
4825,141.57,2,Travel,0,0,32,0,19,0
4826,31.36,4,Electronics,0,0,88,4,69,0
4827,211.54,16,Travel,0,0,30,2,43,0
4828,33.01,22,Electronics,1,0,38,1,44,0
4829,66.87,16,Food,0,0,94,0,67,0
4830,125.97,19,Electronics,0,0,95,4,56,0
4831,286.52,5,Clothing,0,1,81,5,54,0
4832,242.11,0,Clothing,0,0,54,1,50,0
4833,186.69,6,Clothing,0,0,32,2,35,0
4834,30.48,14,Clothing,0,1,38,4,46,0
4835,142.55,6,Clothing,0,0,72,3,21,0
4836,16.47,18,Clothing,0,0,52,4,65,0
4837,85.28,19,Clothing,0,0,30,1,47,0
4838,96.05,21,Clothing,0,1,54,0,55,0
4839,7.31,10,Clothing,0,0,28,1,34,0
4840,57.63,22,Food,1,0,91,1,65,0
4841,560.81,13,Clothing,0,0,34,3,57,0
4842,552.81,12,Electronics,0,0,51,4,30,0
4843,78.19,19,Food,0,0,69,0,37,0
4844,7.93,8,Travel,1,0,99,1,53,0
4845,35.52,8,Grocery,1,0,59,1,22,0
4846,89.63,15,Food,0,0,37,4,44,0
4847,531.41,11,Clothing,0,0,79,1,40,0
4848,27.4,9,Food,0,0,67,5,28,0
4849,259.54,5,Grocery,0,0,97,2,52,0
4850,20.71,17,Grocery,0,0,92,2,35,0
4851,715.85,1,Clothing,0,0,67,2,61,0
4852,86.52,19,Clothing,0,0,64,3,20,0
4853,268.69,8,Electronics,0,0,55,1,48,0
4854,75.5,18,Grocery,0,0,27,1,60,0
4855,177.83,5,Clothing,0,0,41,4,32,0
4856,38.38,1,Grocery,0,0,63,1,52,0
4857,28.41,14,Electronics,0,0,90,1,56,0
4858,500.7,16,Travel,0,0,93,2,23,0
4859,449.41,15,Grocery,0,0,43,2,46,0
4860,393.21,20,Electronics,0,0,46,2,44,0
4861,176.76,7,Electronics,0,0,32,1,45,0
4862,297.3,9,Electronics,0,0,92,3,20,0
4863,12.88,9,Food,0,0,95,3,40,0
4864,73.38,17,Clothing,0,0,42,0,43,0
4865,67.76,9,Grocery,0,0,30,2,44,0
4866,181.73,8,Food,0,0,28,1,23,0
4867,79.2,23,Grocery,0,0,65,3,50,0
4868,28.94,18,Food,0,0,75,2,31,0
4869,163.35,0,Clothing,0,0,36,2,69,0
4870,303.13,3,Electronics,0,0,61,1,20,0
4871,86.66,23,Grocery,0,1,26,1,36,0
4872,25.54,2,Electronics,0,0,27,1,57,0
4873,39.42,9,Clothing,0,0,69,3,36,0
4874,48.8,11,Grocery,0,0,63,1,44,0
4875,64.18,17,Travel,0,0,78,2,67,0
4876,185.3,22,Travel,0,0,42,2,54,0
4877,165.36,19,Travel,0,0,37,0,68,0
4878,214.38,5,Clothing,0,0,38,2,59,0
4879,81.04,20,Travel,0,0,65,4,65,0
4880,312.71,1,Grocery,0,0,64,3,68,0
4881,41.09,9,Travel,0,0,95,0,57,0
4882,113.95,1,Grocery,0,0,72,2,58,0
4883,290.55,8,Clothing,0,0,34,1,19,0
4884,35.76,9,Electronics,0,0,78,2,62,0
4885,20.95,1,Food,0,0,59,3,31,0
4886,387.26,7,Travel,0,0,48,0,66,0
4887,75.59,23,Food,0,0,73,4,45,0
4888,207.29,16,Electronics,0,0,66,3,27,0
4889,4.62,16,Clothing,0,0,99,1,55,0
4890,210.84,3,Clothing,0,0,98,6,45,0
4891,68.39,17,Electronics,0,0,74,7,30,0
4892,10.32,11,Food,0,0,45,1,45,0
4893,169.4,16,Travel,0,0,52,0,62,0
4894,49.59,8,Grocery,0,0,79,1,34,0
4895,88.03,18,Clothing,0,0,51,1,22,0
4896,15.12,13,Electronics,0,0,92,0,64,0
4897,28.65,13,Food,0,0,30,0,22,0
4898,63.68,16,Travel,0,0,82,3,36,0
4899,16.93,1,Food,0,0,30,2,51,0
4900,435.09,7,Travel,0,0,84,0,58,0
4901,1.09,4,Grocery,0,0,43,3,60,0
4902,119.05,6,Grocery,0,0,85,1,56,0
4903,23.68,21,Electronics,0,0,41,1,48,0
4904,66.19,15,Electronics,0,0,73,0,42,0
4905,468.81,15,Travel,0,0,27,2,68,0
4906,31.75,16,Travel,0,0,58,1,18,0
4907,607.77,21,Travel,0,0,86,1,67,0
4908,41.47,6,Travel,0,1,84,1,39,0
4909,243.56,19,Grocery,0,0,92,3,55,0
4910,142.41,7,Electronics,0,0,58,3,65,0
4911,388.49,7,Electronics,0,0,53,2,46,0
4912,145.34,22,Clothing,0,0,84,2,19,0
4913,137.66,10,Electronics,0,0,68,3,58,0
4914,39.15,14,Electronics,0,0,39,1,59,0
4915,32.72,17,Food,0,0,69,2,47,0
4916,446.9,5,Food,0,0,99,1,34,0
4917,71.51,21,Clothing,0,0,33,3,53,0
4918,83.76,11,Travel,0,0,59,1,69,0
4919,256.75,14,Clothing,0,0,34,3,31,0
4920,74.47,22,Clothing,0,0,62,0,34,0
4921,546.81,5,Grocery,1,1,53,2,45,0
4922,241.04,17,Electronics,1,0,70,2,23,0
4923,163.78,23,Grocery,0,0,94,3,26,0
4924,383.0,19,Electronics,0,0,97,0,28,0
4925,9.16,8,Clothing,0,0,69,6,25,0
4926,53.49,7,Electronics,1,0,77,0,64,0
4927,112.6,13,Travel,0,0,26,2,69,0
4928,46.34,18,Travel,0,0,28,2,40,0
4929,245.2,18,Clothing,0,0,95,3,23,0
4930,452.86,7,Food,0,0,43,0,38,0
4931,99.22,1,Travel,0,0,35,2,34,0
4932,75.38,3,Clothing,0,1,56,0,56,0
4933,586.51,5,Grocery,0,0,38,3,28,0
4934,105.93,2,Food,0,0,73,2,56,0
4935,120.87,2,Travel,0,0,93,3,22,0
4936,78.0,18,Clothing,0,0,49,0,48,0
4937,432.53,10,Clothing,0,0,38,2,33,0
4938,151.48,9,Grocery,0,0,63,1,29,0
4939,258.52,11,Grocery,0,0,36,2,47,0
4940,300.65,13,Food,0,0,73,0,42,0
4941,75.3,17,Travel,0,0,42,2,29,0
4942,102.35,23,Clothing,0,0,25,2,20,0
4943,339.66,8,Food,0,0,28,1,34,0
4944,81.25,14,Food,0,0,36,1,21,0
4945,284.32,23,Grocery,0,0,50,3,23,0
4946,509.42,2,Clothing,0,0,56,2,67,0
4947,175.69,22,Electronics,0,0,76,0,65,0
4948,243.6,10,Grocery,0,0,39,2,32,0
4949,294.35,9,Clothing,0,0,32,1,49,0
4950,335.63,17,Food,0,0,54,2,38,0
4951,90.47,3,Food,0,0,78,0,19,0
4952,9.47,12,Travel,0,0,91,2,63,0
4953,92.51,5,Electronics,0,0,94,2,65,0
4954,201.62,20,Grocery,0,0,32,3,20,0
4955,107.73,12,Travel,1,0,87,2,42,0
4956,248.79,19,Travel,0,0,41,2,44,0
4957,79.48,4,Electronics,0,0,40,2,44,0
4958,181.29,19,Grocery,0,0,69,0,40,0
4959,37.14,13,Grocery,0,0,92,2,26,0
4960,249.08,12,Food,0,0,34,1,53,0
4961,142.02,13,Grocery,0,1,43,0,28,0
4962,41.08,7,Travel,0,0,63,3,56,0
4963,62.13,15,Food,0,0,74,3,24,0
4964,248.53,12,Grocery,0,1,84,0,30,0
4965,118.61,23,Electronics,0,0,92,3,24,0
4966,43.81,14,Travel,0,0,56,3,59,0
4967,615.51,18,Clothing,0,0,88,4,64,0
4968,226.03,0,Electronics,0,0,48,1,60,0
4969,566.95,21,Electronics,0,0,52,2,30,0
4970,100.27,1,Grocery,0,1,47,5,23,1
4971,116.02,17,Food,0,0,87,4,21,0
4972,410.82,18,Food,0,0,80,2,60,0
4973,134.02,7,Travel,0,0,97,1,42,0
4974,221.14,2,Grocery,1,0,90,3,37,0
4975,52.31,22,Food,0,0,62,6,26,0
4976,106.54,13,Clothing,0,0,52,0,42,0
4977,23.72,8,Grocery,0,0,50,4,54,0
4978,41.52,7,Grocery,0,0,84,1,26,0
4979,0.17,16,Food,0,0,84,1,58,0
4980,7.21,22,Electronics,0,0,79,1,61,0
4981,681.24,22,Grocery,0,0,49,2,36,0
4982,49.96,23,Electronics,0,0,45,1,29,0
4983,195.95,15,Travel,0,0,49,3,52,0
4984,328.85,9,Travel,0,0,82,1,21,0
4985,144.0,20,Food,0,0,62,2,36,0
4986,29.92,9,Travel,0,0,70,1,67,0
4987,234.43,23,Food,0,0,99,1,61,0
4988,165.05,5,Food,0,0,28,4,63,0
4989,236.52,21,Electronics,0,0,43,2,23,0
4990,264.34,16,Electronics,0,0,86,2,48,0
4991,666.98,15,Travel,0,0,48,4,64,0
4992,153.41,14,Electronics,0,0,79,2,68,0
4993,75.24,21,Grocery,0,0,49,1,49,0
4994,188.18,13,Clothing,0,0,96,0,26,0
4995,12.76,3,Grocery,0,0,89,3,65,0
4996,409.84,3,Grocery,0,0,92,2,43,0
4997,22.88,1,Food,0,0,36,2,23,0
4998,71.51,10,Clothing,0,0,49,3,54,0
4999,304.46,3,Food,0,0,45,1,60,0
5000,163.73,20,Electronics,0,0,43,3,51,0
5001,90.05,20,Electronics,0,0,94,1,57,0
5002,115.45,15,Clothing,0,1,76,1,68,0
5003,347.02,20,Travel,1,0,78,0,38,0
5004,74.79,3,Electronics,0,0,59,4,59,0
5005,366.76,0,Grocery,0,0,27,0,44,0
5006,16.61,23,Clothing,0,0,57,5,69,0
5007,269.94,18,Clothing,0,0,97,2,36,0
5008,338.56,1,Electronics,0,0,31,1,44,0
5009,36.12,8,Electronics,1,1,51,1,20,0
5010,101.29,22,Food,0,0,25,1,42,0
5011,32.57,12,Food,0,0,64,4,51,0
5012,220.72,17,Grocery,1,0,42,5,68,0
5013,137.96,15,Clothing,0,0,59,1,38,0
5014,181.57,15,Travel,1,0,63,2,28,0
5015,39.38,9,Travel,1,0,35,2,44,0
5016,42.83,8,Clothing,1,0,69,1,45,0
5017,7.63,10,Grocery,0,0,99,3,21,0
5018,69.97,3,Food,0,0,27,2,61,0
5019,147.67,9,Food,0,0,76,0,58,0
5020,351.26,2,Food,0,0,84,1,65,0
5021,197.89,5,Travel,1,0,82,0,43,0
5022,102.89,2,Travel,0,0,78,3,38,0
5023,550.83,8,Grocery,0,0,58,4,56,0
5024,228.65,2,Travel,0,0,52,2,21,0
5025,479.09,17,Electronics,0,0,85,0,54,0
5026,134.98,7,Travel,0,0,90,1,66,0
5027,53.93,21,Food,1,0,90,1,60,0
5028,9.77,7,Grocery,0,0,61,1,21,0
5029,233.09,14,Clothing,0,0,40,2,67,0
5030,23.28,12,Clothing,0,0,96,1,40,0
5031,64.92,6,Grocery,0,0,99,2,26,0
5032,136.85,18,Electronics,0,0,69,3,57,0
5033,149.59,7,Clothing,0,0,39,0,41,0
5034,165.19,9,Food,0,0,28,5,46,0
5035,32.73,16,Clothing,0,0,47,3,24,0
5036,85.97,0,Clothing,0,0,96,3,35,0
5037,172.84,12,Food,0,0,40,1,19,0
5038,630.1,12,Travel,0,1,77,2,45,0
5039,234.11,23,Electronics,0,0,34,2,60,0
5040,460.59,15,Food,0,0,58,1,58,0
5041,258.55,8,Food,0,0,42,7,46,0
5042,161.24,9,Grocery,0,0,77,3,62,0
5043,38.38,5,Electronics,0,0,40,3,34,0
5044,197.76,4,Travel,0,0,86,0,48,0
5045,175.77,1,Food,0,0,76,0,34,0
5046,166.05,10,Travel,0,0,81,1,48,0
5047,121.13,8,Food,0,0,96,2,40,0
5048,135.39,5,Food,0,1,88,3,27,0
5049,73.28,7,Grocery,1,0,47,6,23,0
5050,131.86,8,Clothing,0,0,64,0,55,0
5051,39.62,8,Electronics,0,0,38,3,64,0
5052,294.42,7,Grocery,0,0,42,2,44,0
5053,36.99,11,Travel,0,0,60,3,28,0
5054,15.98,7,Food,0,0,63,2,37,0
5055,103.16,2,Food,0,0,65,3,63,0
5056,193.29,12,Electronics,0,0,25,1,22,0
5057,103.63,18,Grocery,0,0,95,4,49,0
5058,58.32,1,Grocery,0,1,66,3,22,0
5059,147.03,16,Travel,0,0,48,1,39,0
5060,76.71,15,Grocery,0,0,89,1,18,0
5061,486.2,3,Grocery,1,0,42,0,37,0
5062,460.68,17,Clothing,0,0,38,4,68,0
5063,125.62,13,Electronics,0,0,43,4,32,0
5064,71.52,1,Grocery,1,0,31,3,28,1
5065,240.5,12,Travel,0,0,88,4,49,0
5066,6.73,20,Food,1,0,26,2,45,0
5067,115.91,19,Grocery,0,0,31,2,45,0
5068,73.79,16,Grocery,0,0,52,3,34,0
5069,455.84,14,Food,0,0,54,1,51,0
5070,2.17,19,Clothing,0,0,97,3,41,0
5071,144.86,4,Electronics,0,0,60,3,19,0
5072,242.93,6,Clothing,0,0,46,2,44,0
5073,119.45,17,Travel,0,0,51,5,26,0
5074,16.07,23,Grocery,0,0,34,0,69,0
5075,646.59,10,Clothing,0,0,46,2,36,0
5076,131.37,17,Electronics,0,0,47,0,53,0
5077,171.43,4,Travel,0,0,76,5,46,0
5078,48.6,12,Clothing,0,0,66,3,28,0
5079,118.92,17,Grocery,0,0,65,1,49,0
5080,100.91,1,Electronics,0,0,72,0,44,0
5081,14.01,19,Grocery,0,0,93,2,69,0
5082,20.2,3,Grocery,0,0,75,1,56,0
5083,327.04,12,Travel,0,1,25,1,41,0
5084,49.36,23,Electronics,0,0,80,1,44,0
5085,39.04,15,Food,0,0,95,3,44,0
5086,126.54,5,Grocery,0,0,48,3,57,0
5087,263.56,7,Electronics,1,0,39,3,49,0
5088,11.51,15,Grocery,0,0,99,0,62,0
5089,154.79,12,Clothing,0,0,68,2,61,0
5090,22.85,22,Clothing,0,0,73,0,39,0
5091,6.69,3,Electronics,0,0,73,2,66,0
5092,9.75,1,Travel,0,0,92,1,59,0
5093,323.42,8,Food,0,0,98,0,49,0
5094,22.6,17,Clothing,0,0,61,3,65,0
5095,8.32,16,Travel,1,0,98,1,63,0
5096,103.69,7,Food,0,0,66,2,52,0
5097,334.41,14,Clothing,0,0,83,2,18,0
5098,54.79,8,Food,0,0,99,2,51,0
5099,98.58,16,Grocery,0,0,34,0,18,0
5100,7.33,22,Electronics,0,0,77,3,59,0
5101,107.31,1,Clothing,0,1,66,1,52,0
5102,155.13,5,Clothing,0,0,32,3,46,0
5103,152.29,4,Grocery,1,0,99,1,35,0
5104,72.74,16,Clothing,0,0,48,2,23,0
5105,68.24,1,Clothing,0,0,75,3,23,0
5106,20.29,17,Clothing,0,0,95,0,44,0
5107,82.25,9,Clothing,0,1,84,3,56,0
5108,18.86,9,Clothing,0,0,45,2,36,0
5109,261.9,5,Travel,1,0,77,0,55,0
5110,610.11,11,Clothing,0,0,30,3,20,0
5111,631.63,16,Grocery,0,0,55,4,68,0
5112,360.54,12,Clothing,0,0,36,3,55,0
5113,165.29,19,Food,0,0,37,2,37,0
5114,217.24,15,Food,0,0,73,2,19,0
5115,60.44,9,Grocery,1,0,55,2,24,0
5116,179.34,20,Travel,0,0,33,0,22,0
5117,109.47,1,Grocery,0,0,51,0,42,0
5118,118.41,1,Travel,0,0,77,4,59,0
5119,255.22,22,Electronics,0,0,75,4,30,0
5120,59.61,6,Food,0,0,96,1,29,0
5121,68.9,5,Food,0,0,51,3,22,0
5122,465.39,0,Food,0,0,64,0,29,0
5123,10.42,11,Travel,0,0,86,1,35,0
5124,119.67,12,Grocery,0,0,82,3,20,0
5125,439.12,11,Travel,0,0,39,5,21,0
5126,169.66,18,Food,0,0,63,3,60,0
5127,142.3,8,Food,0,0,94,1,36,0
5128,51.72,9,Food,0,0,32,2,38,0
5129,75.69,16,Food,0,0,59,2,42,0
5130,343.96,17,Electronics,0,0,87,3,20,0
5131,147.46,7,Food,0,0,55,3,24,0
5132,130.15,6,Travel,0,0,66,0,26,0
5133,18.88,8,Food,0,0,90,0,21,0
5134,2.91,9,Clothing,0,0,65,2,40,0
5135,596.8,11,Electronics,0,0,25,0,28,0
5136,85.17,14,Food,0,0,98,3,36,0
5137,166.38,14,Clothing,0,0,57,2,18,0
5138,14.95,3,Travel,0,0,61,3,21,0
5139,206.86,3,Electronics,0,0,81,0,26,0
5140,485.39,22,Food,0,0,35,1,59,0
5141,154.3,0,Travel,0,0,71,2,24,0
5142,24.27,11,Clothing,0,0,90,1,43,0
5143,156.89,1,Electronics,0,0,28,3,38,0
5144,261.71,14,Food,1,0,79,3,65,0
5145,93.88,16,Travel,0,0,36,7,27,0
5146,381.4,6,Electronics,0,0,90,3,27,0
5147,188.29,5,Clothing,1,0,61,1,18,0
5148,413.12,11,Food,0,0,47,2,53,0
5149,175.83,18,Electronics,0,0,79,2,20,0
5150,25.33,0,Clothing,0,0,43,4,52,0
5151,66.71,20,Clothing,1,0,91,3,62,0
5152,40.57,13,Travel,0,0,47,2,29,0
5153,431.1,3,Clothing,0,1,28,3,44,1
5154,257.18,4,Clothing,0,0,42,2,34,0
5155,203.08,0,Grocery,0,0,36,4,36,0
5156,64.45,0,Clothing,0,0,59,2,27,0
5157,36.61,20,Food,0,0,51,3,60,0
5158,254.24,5,Electronics,0,0,67,2,43,0
5159,115.7,4,Food,0,1,91,3,25,0
5160,46.06,1,Food,0,0,93,3,69,0
5161,172.57,20,Travel,0,0,88,1,56,0
5162,7.41,4,Grocery,0,0,76,4,19,0
5163,71.06,8,Grocery,0,0,41,4,29,0
5164,113.79,18,Food,0,0,57,1,56,0
5165,28.82,20,Electronics,0,0,96,2,57,0
5166,751.85,14,Grocery,0,0,76,3,48,0
5167,42.22,12,Grocery,0,0,59,2,46,0
5168,25.14,11,Food,0,0,44,1,25,0
5169,40.96,4,Grocery,0,0,69,3,32,0
5170,263.81,1,Travel,0,0,92,2,43,0
5171,99.77,3,Food,0,0,74,4,65,0
5172,150.01,17,Grocery,0,0,82,1,53,0
5173,3.82,20,Grocery,0,0,54,2,58,0
5174,6.31,9,Grocery,0,0,94,0,21,0
5175,106.25,12,Food,1,0,26,1,67,0
5176,305.35,11,Electronics,0,0,58,3,50,0
5177,389.68,1,Clothing,0,0,76,3,29,0
5178,16.33,14,Grocery,0,0,40,4,67,0
5179,139.14,13,Clothing,0,0,67,1,28,0
5180,440.01,9,Clothing,0,0,88,4,47,0
5181,88.38,21,Grocery,0,0,51,5,62,0
5182,318.49,7,Grocery,0,0,89,0,43,0
5183,25.83,14,Clothing,1,0,37,0,67,0
5184,493.1,12,Electronics,1,0,64,0,47,0
5185,250.56,7,Clothing,0,0,56,5,53,0
5186,510.46,20,Electronics,0,0,91,4,50,0
5187,203.21,20,Travel,0,0,38,2,62,0
5188,81.29,21,Electronics,0,0,82,4,48,0
5189,501.04,13,Food,0,0,70,0,19,0
5190,58.03,0,Grocery,0,0,99,3,32,0
5191,72.67,12,Travel,0,0,83,1,19,0
5192,217.2,7,Clothing,0,0,89,1,29,0
5193,260.91,17,Electronics,0,0,57,2,35,0
5194,477.14,21,Travel,0,0,70,2,25,0
5195,41.25,8,Food,0,0,78,4,20,0
5196,287.91,12,Electronics,0,0,90,2,52,0
5197,241.47,2,Clothing,0,0,28,0,50,0
5198,11.87,17,Clothing,0,0,78,1,48,0
5199,88.16,9,Electronics,0,0,28,2,21,0
5200,59.82,4,Food,0,0,41,1,40,0
5201,65.36,5,Grocery,0,0,97,2,54,0
5202,732.86,7,Grocery,0,1,98,1,62,0
5203,185.29,23,Clothing,0,0,95,2,62,0
5204,227.65,6,Food,1,0,97,3,52,0
5205,676.04,20,Clothing,0,0,79,3,57,0
5206,85.24,17,Grocery,0,0,72,2,55,0
5207,291.36,13,Clothing,0,0,73,1,18,0
5208,102.62,14,Electronics,0,0,47,4,20,0
5209,366.6,9,Electronics,0,0,51,1,27,0
5210,35.87,20,Food,0,0,49,2,69,0
5211,531.09,11,Grocery,0,0,48,3,47,0
5212,44.44,6,Food,0,0,44,5,45,0
5213,71.07,6,Food,0,0,77,0,33,0
5214,254.05,10,Grocery,0,0,98,0,21,0
5215,90.08,12,Travel,0,0,50,3,65,0
5216,168.67,14,Travel,0,0,84,1,62,0
5217,105.84,17,Clothing,0,0,26,1,21,0
5218,244.12,6,Travel,0,0,27,1,40,0
5219,46.66,5,Electronics,0,0,80,3,57,0
5220,10.84,22,Food,0,0,90,2,40,0
5221,64.18,10,Clothing,0,0,49,2,67,0
5222,115.75,7,Food,0,0,92,1,32,0
5223,33.11,19,Grocery,0,0,39,5,30,0
5224,78.87,0,Travel,0,0,31,1,18,0
5225,91.94,7,Grocery,0,0,95,1,54,0
5226,10.64,7,Clothing,0,0,65,3,41,0
5227,157.57,18,Electronics,0,0,84,3,61,0
5228,388.28,2,Travel,0,0,68,3,18,0
5229,29.62,4,Grocery,0,0,57,1,62,0
5230,163.95,2,Travel,0,0,90,3,67,0
5231,196.71,14,Food,0,0,47,1,62,0
5232,97.84,13,Electronics,0,0,88,3,30,0
5233,217.37,20,Travel,1,1,30,2,55,1
5234,95.2,14,Electronics,0,0,87,3,34,0
5235,126.44,23,Food,0,0,67,3,68,0
5236,1.33,16,Food,0,0,49,2,47,0
5237,211.81,17,Grocery,0,0,32,2,37,0
5238,194.9,1,Clothing,1,0,61,3,59,0
5239,7.05,11,Grocery,0,0,83,2,22,0
5240,82.67,15,Electronics,1,0,52,1,58,0
5241,695.66,3,Grocery,0,0,77,1,22,0
5242,98.28,1,Travel,0,0,95,4,63,0
5243,125.47,13,Grocery,0,0,79,0,54,0
5244,433.29,10,Clothing,1,0,60,3,33,0
5245,227.38,12,Clothing,1,0,86,1,38,0
5246,157.04,6,Electronics,0,0,39,1,51,0
5247,287.73,9,Food,0,0,78,1,63,0
5248,359.6,23,Clothing,0,0,85,0,67,0
5249,109.88,0,Electronics,0,0,78,1,23,0
5250,116.02,20,Clothing,0,0,93,5,59,0
5251,87.81,3,Clothing,0,0,53,2,23,0
5252,612.43,17,Food,0,0,51,0,27,0
5253,215.02,5,Travel,0,0,92,0,48,0
5254,15.64,1,Electronics,0,0,36,3,23,0
5255,357.75,2,Clothing,1,0,47,0,20,0
5256,117.9,13,Clothing,0,0,74,2,61,0
5257,12.82,7,Grocery,0,0,99,1,69,0
5258,143.62,15,Travel,0,0,97,2,42,0
5259,97.17,18,Food,0,0,51,2,37,0
